FILENAME,FILEENTRYID,COMPANYID,FOLDERID
Resolucao_CSDF_RAG_2015.pdf,1125470,35901,1112609
Lote_4___Superitendencia_de_saude_da_regiao_leste.pdf,1129074,35901,1125755
ANEXO_MANUAL_DE_HIGIENIZACAO_revisado_2018.pdf,1129129,35901,1125755
Lote_6____Superitendencia_de_Saude_da_Regiao_Centro_Sul_custos.pdf,1129052,35901,1125755
Edital_Audiencia_Publica.pdf,1129241,35901,1125752
Introdução à Gestão de Custos em Saúde - 2013.pdf,2201315,35901,1111358
Ata_82396310_Compras.gov.br___O_SITE_DE_COMPRAS_DO_GOVERNO (4).pdf,1126934,35901,960742
Termo_de_Adjudicacao_82074454_Compras.gov.br___O_SITE_DE_COMPRAS_DO_GOVERNO (4).pdf,1126944,35901,960742
Termo_de_Homologacao_82391920_pe_45_okkkk (3).pdf,1126954,35901,960742
ADENDO-AO-RELATORIO-DE-APLICACAO-MINIMA-NA-SAUDE-2013.pdf,1307769,35901,1121019
ANEXO-XVIII-DEMONSTRATIVO-DA-APLICACAO-MINIMA-EM-SAUDE-2014.pdf,1307776,35901,1121019
ADENDO-AO-DEMONSTRATIVO-DA-APLICACAO-MINIMA-NA-SAUDE-2017.pdf,1307856,35901,1121019
ADENDO-AO-DEMONSTRATIVO-DA-APLICACAO-MINIMA-NA-SAUDE-2018.pdf,1307880,35901,1121019
Anexo-XVIII-DEMONSTRATIVO-DA-APLICACAO-MINIMA-EM-SAUDE-2019.pdf,1307887,35901,1121019
ANEXO-XVIII-DEMONSTRATIVO-DA-APLICACAO-MINIMA-EM-SAUDE-2013.pdf,1307758,35901,1121019
Thyerys-Araruna-Almeida.png,1152649,35901,1152629
"Dispensa de Licitação  481-2022 TOLTERODINA (TARTARATO) CAPSULA LIBERACAO PROLONGADA 4,0 MG.rar",1294902,35901,830183
Relatorio-Anual-2020.pdf,1130556,35901,1130445
Relatorio-3o-trimestre-2020.pdf,1130574,35901,1130445
opme (1).pdf,1258366,35901,1258112
Dispensa de Licitação 767-2022 EXAME DE SEQUENCIAMENTO COMPLETO DO EXOMA.rar,1668731,35901,830183
Dispensa de Licitação  420-2022 -SISTEMA DE VENTILAÇÃO NÃO INVASIVA.rar,1157120,35901,830183
Dispensa de Licitação  430_2022-GEAQ_DAESP - AMIDO SOLÚVEL ACS_ e outros.zip,1149444,35901,830183
Lei-Distrital-n.º-2.339-1999-Cria-Gratificação-por-Condições-Especiais-de-Trabalho-na-SES-DF.pdf,1149752,35901,60704
4.-Lei-Federal-n-9.263-1996-Trata-Sobre-Planejamento-Familiar.pdf,1149777,35901,60704
Lei-Distrita-n.º-318-1992-Cria-as-Gratificações-de-Incentivo-às-Ações-Básicas-de-Saúde-e-de-Movimentação-para-os-servidores-da-Saúde.pdf,1149788,35901,60704
Lei-Distrital-n.º-3.322-2004-Reestrutura-carreira-de-Enfermeiro-do-quadro-de-pessoal-do-DF..pdf,1149867,35901,60704
Lei-Federal-n°-10.741-2003-Dispõe-sobre-o-Estatuto-do-Idoso.pdf,1149911,35901,60704
Lei-Federal-nº-12.871-2013-Institui-o-Programa-Mais-Médicos.pdf,1149929,35901,60704
/4303723,1150054,35901,60704
Lei-Distrita-n.º-5952-2017-Dispõe-sobre-o-atendimento-obrigatório-e-integral-de-pessoas-em-situação-de-violência-sexual..pdf,1150076,35901,60704
Lei-6.144-2018-Implantação-de-medidas-de-informação-a-mulheres-grávidas-e-paridas-sobre-a-política-nacional-de-atenção-obstétrica-e-neonatal-no-cuidado-da-atenção-obstétrica-no-DF.pdf,1150131,35901,60704
Lei-Federal-5.889-1973-Estatui-Normas-Reguladoras-do-Trabalho-Rural.pdf,1149716,35901,60704
Lei-nº-4.320-1964-Estatui-normas-Gerais-de-Direito-Financeiro-para-elaboração-dos-orçamentos-e-balanços-da-União-dos-Estados-dos-municípios-e-DF..pdf,1149727,35901,60704
3.-Lei-Complementar-n-101-de-04-de-maio-de-2000-Lei-de-Responsabilidade-Fiscal.pdf,1149745,35901,60704
ADENDO-AO-RELATORIO-DE-APLICACAO-MINIMA-NA-SAUDE-2015.pdf,1307813,35901,1121019
ADENDO-AO-RELATORIO-DA-APLICACAO-MINIMA-NA-SAUDE-2012.pdf,1307743,35901,1121019
ANEXO-XVIII-DEMONSTRATIVO-DA-APLICACAO-MINIMA-EM-SAUDE-2015.pdf,1307800,35901,1121019
Anexo-XVIII-DEMONSTRATIVO-DA-APLICACAO-MINIMA-EM-SAUDE-2017.pdf,1307842,35901,1121019
Publicacao_82036138_index (1).pdf,1123234,35901,960742
Ata_de_Registro_de_Precos_83897026.pdf,1126904,35901,960742
Despacho_85566782 (4).pdf,1126914,35901,960742
Resultado_de_Licitacao_81996345_Compras.gov.br (4).pdf,1126924,35901,960742
Ata_de_Registro_de_Precos_83895956.pdf,1116045,35901,960742
Ata_82396310_Compras.gov.br___O_SITE_DE_COMPRAS_DO_GOVERNO (2).pdf,1116094,35901,960742
Extrato_85366237_index (1).pdf,1116124,35901,960742
Ata_de_Registro_de_Precos_83896538.pdf,1116161,35901,960742
Resultado_de_Licitacao_81996345_Compras.gov.br (3).pdf,1116181,35901,960742
Ata_82396310_Compras.gov.br___O_SITE_DE_COMPRAS_DO_GOVERNO (3).pdf,1116191,35901,960742
Termo_de_Adjudicacao_82074454_Compras.gov.br___O_SITE_DE_COMPRAS_DO_GOVERNO (3).pdf,1116201,35901,960742
Extrato_85961929_EXTRATO_A_D (1).pdf,1116221,35901,960742
Extrato_85366237_index (2).pdf,1126964,35901,960742
WhatsApp-Image-2022-02-19-at-16.09.44.jpeg1,1629936,1368716,1614774
Lei-nº-5834_2017_Dispõe-sobre-a-divulgação-de-informação-a-respeito-de-medicamentos-distribuídos-gratuitamente-à-população-pelo-Sistema-Único-de-Saúde-e-dá-outras-providências..pdf,1150087,35901,60704
Lei-nº-5.952-2017-Atendimento-obrigatório-e-integral-de-pessoas-em-situação-de-violência-sexual-2.pdf,1150098,35901,60704
RAG2020_Oficial.pdf,1125597,35901,1112609
Lei-Federal-nº-10.836-2004-Cria-o-Programa-Bolsa-Família.pdf,1149845,35901,60704
Lei-Distrital-n.º-3.323-Reestrutura-a-carreira-Médica-do-quadro-de-pessoal-do-DF..pdf,1149852,35901,60704
5.-Lei-n-4.729-2011-Proibicao-de-Cigarros-Charutos-e-Similares-nos-Locais-e-Condicoes-e-na-forma-especifica.pdf,1149962,35901,60704
7.-Lei-n-5.311-2014-Instituicao-da-campanha-permanente-de-esclarecimento-orientacao-controle-contencao-e-prevencao-do-tabagismo-no-DF-2.pdf,1149988,35901,60704
9.-Lei-n-5.760-2016-Ordem-cronologica-de-pagamento-a-ser-obedecida-no-ambito-das-contratacoes-e-aquisicoes-realizadas-pela-Adm-Publica.pdf,1150021,35901,60704
10.-Lei-n-6.060-2017-Estima-a-receita-e-fixa-a-despesa-do-Distrito-Federal-para-o-exercício-financeiro-de-2018.pdf,1150043,35901,60704
Lei-6.144-2018-Implantação-de-medidas-de-informação-a-mulheres-grávidas-e-paridas-sobre-a-política-nacional-de-atenção-obstétrica-e-neonatal-no-cuidado-da-atenção-obstétrica-no-DF-2.pdf,1150120,35901,60704
LEI-DF-2021-06798.pdf,1150142,35901,60704
LEI-DF-2021-06905.pdf,1150154,35901,60704
Relatório-Anual-2019.pdf,1130648,35901,1130445
RELATÓRIO-TRIMESTRAL-1º-2019-PRONTO-05.05.2019-1.pdf,1130659,35901,1130445
LDO-ANEXO-DE-METAS-E-PRIORIDADES-2013.pdf,1121154,35901,1121019
LDO-2012.pdf,1121270,35901,1121019
LDO-2019-Anexo-de-Metas-e-Prioridades.pdf,1121088,35901,1121019
Ata_80428692_ata_de_cadastro_reserva (1).pdf,1125891,35901,960742
Publicacao_82781048_EXTRATO_ATA_24.03.2022__A__B__C__D__E__F_ (5).pdf,1126255,35901,960742
Programação-Arquitetônica-de-Unidades-Funcionais-de-Saúde.pdf,1279358,35901,62415
nota_tecnica_fonoaudiologia.pdf,1258073,35901,1258070
opme.pdf,1258207,35901,1258112
SEI_00060_00132068_2021_76-nota-tecnica-traumato.pdf,1258220,35901,1258112
nota_tecnica_fisio_neurologia_infantil.pdf,1258152,35901,1258112
nota_tecnica_fonoaudiologia.pdf,1258176,35901,1258112
LDO-2018-Anexo-de-Metas-e-Prioridades.pdf,1121095,35901,1121019
LDO-2020-Anexo-de-Metas-e-Prioridades.pdf,1121077,35901,1121019
LDO-ANEXO-DE-METAS-E-PRIORIDADES-2016.pdf,1121121,35901,1121019
LDO-ANEXO-DE-METAS-E-PRIORIDADES-2015.pdf,1121132,35901,1121019
LDO-ANEXO-DE-METAS-E-PRIORIDADES-2012.pdf,1121161,35901,1121019
2021_SAG_3°-Bim.pdf,1121392,35901,1121370
2021_SAG_1o-Bim.pdf,1121414,35901,1121370
2019_SAG_2_Bim.pdf,1121587,35901,1121526
2020_SAG_2o-Bim.pdf,1121494,35901,1121429
LEI-DE-DIRETRIZES-ORCAMENTARIAS-2017.pdf,1121219,35901,1121019
LEI-DE-DIRETRIZES-ORCAMENTARIAS-2016.pdf,1121226,35901,1121019
2019_SAG_5o-Bim.pdf,1121554,35901,1121526
SAG-5BIM_-2015.pdf,1121926,35901,1121896
SAG-4BIM_-2015.pdf,1121937,35901,1121896
SAG-3BIM_-2015.pdf,1121948,35901,1121896
SAG-2BIM_-2015.pdf,1121959,35901,1121896
SAG-1BIM_-2015.pdf,1121970,35901,1121896
SAG-3BIM_-2014.pdf,1122041,35901,1121991
SAG-2BIM_-2014.pdf,1122052,35901,1121991
SAG-1BIM_-2014.pdf,1122063,35901,1121991
SAG-4BIM_-2014.pdf,1122030,35901,1121991
Guia_de_Enfermagem_na_Atencao_Primaria_a_Saude.pdf,1285286,35901,91089
infosaude.png,1480935,35901,58493
Pactuacao_2017.pdf,1122733,35901,1120647
plano_de_saude_2008_2011.pdf,1120516,35901,1120488
Pactuacao_2016.pdf,1122722,35901,1120647
Ata_de_Registro_de_Precos_83895956 (1).pdf,1116064,35901,960742
Anexo III- Relação da Padronização dos Itens de Custos e Critérios de Rateio para SESDF.pdf,1463163,35901,1111358
Dispensa de Licitação  406_2022 - PLACA PRONTA PARA USO COM ÁGAR CROMOGÊNICO.zip,1154795,35901,830183
DODF-241-20-12-2018-INTEGRA-PAG-29-2.pdf,1111548,35901,1111527
RAG_2013_-_PARTE_II.pdf,1125406,35901,1112609
RELATÓRIO-TRIMESTRAL-2º-2019.pdf,1130674,35901,1130445
TERCEIRO-TRIMESTRAL-2019.pdf,1130685,35901,1130445
Relatorio_Anual_de_Gestao_2009.pdf,1125338,35901,1112609
Dispensa de Licitação  410_2022-GEAQ_DAESP - CETUXIMABE SOLUÇAO INJETAVEL 500 MG FRASCO-AMPOLA.zip,1154785,35901,830183
2-conselho-c-votos.png1,1629847,1368716,1614774
"Dispensa de Licitação  411_2022-GEAQ_DAESP - BOLSA PARA ESTOMIA PROLÁPSO ADULTO ARO 102 MM - 2 PEÇAS, NÃO ESTERIL.zip",1154780,35901,830183
Resultado_de_Licitacao_79573498_Resultado_por_fornecedor.pdf,1125779,35901,960742
Despacho_82968817 (1).pdf,1125871,35901,960742
Despacho_82968817 (3).pdf,1125973,35901,960742
Ata_de_Registro_de_Precos_82039105.pdf,1126066,35901,960742
Despacho_82968817 (4).pdf,1126076,35901,960742
Despacho_82968817 (5).pdf,1126205,35901,960742
Termo_de_Adjudicacao_79573678_TERMO_DE_ADJUDICACAO (4).pdf,1126235,35901,960742
Ata_de_Registro_de_Precos_82039779.pdf,1126291,35901,960742
Publicacao_82781048_EXTRATO_ATA_24.03.2022__A__B__C__D__E__F_ (6).pdf,1126355,35901,960742
Relatório Anual de Ouvidoria 2021 - VFinal.pdf,1133332,35901,1130445
Relatorio-4o-trimestre-2021.pdf,1130478,35901,1130445
Relatorio-segundo-trimestre-2021.pdf,1130500,35901,1130445
Anexo I Manual_custos_atenção_Hospitalar.pdf,1463143,35901,1111358
Dispensa de Licitação  7472022 DESONIDA POMADA.rar,1659719,35901,830183
Relatorio-4o-trimestre-2020.pdf,1130563,35901,1130445
Relatório-4º-trimestre-2019.pdf,1130641,35901,1130445
Plano_de_Acao_Rede_Cegonha_-Versao-Capa-Atualizada-com-referencia-convertido-convertido-convertido-1-1.pdf,1112319,35901,1112275
Relatorio_Anual_de_atividades___2013_Parte_I.pdf,1112453,35901,1112398
RAT-2018.pdf,1112541,35901,1112398
RAT-2020.pdf,1112563,35901,1112398
Ata_80428692_ata_de_cadastro_reserva (4).pdf,1126321,35901,960742
Termo_de_Homologacao_80118552_PE_07 (5).pdf,1126345,35901,960742
Manual-do-Planejamento-Orçamento-e-MA-SES-DF.pdf,1115638,35901,57053
Despacho_82445349 (1).pdf,1123184,35901,960742
Resultado_de_Licitacao_79492058_Compras.gov.br (1).pdf,1123194,35901,960742
Ata_79700018_Compras.gov.br___O_SITE_DE_COMPRAS_DO_GOVERNO (2).pdf,1123301,35901,960742
Termo_de_Homologacao_79687308_PE_26 (2).pdf,1123321,35901,960742
Publicacao_82036138_index (2).pdf,1123331,35901,960742
Despacho_82445349 (4).pdf,1123379,35901,960742
Resultado_de_Licitacao_79492058_Compras.gov.br (2).pdf,1123389,35901,960742
Ata_79700018_Compras.gov.br___O_SITE_DE_COMPRAS_DO_GOVERNO (3).pdf,1123409,35901,960742
Termo_de_Adjudicacao_79492781_Compras.gov.br___O_SITE_DE_COMPRAS_DO_GOVERNO (4).pdf,1123419,35901,960742
Extrato_84940738_index.pdf,1123538,35901,960742
Ata_de_Registro_de_Precos_84335092.pdf,1123581,35901,960742
Resultado_de_Licitacao_82636671_Resultado_por_fornecedor___PE_62.2022 (1).pdf,1123601,35901,960742
Ata_de_Registro_de_Precos_85064356.pdf,1124266,35901,960742
Resultado_de_Licitacao_81996345_Compras.gov.br.pdf,1124606,35901,960742
Ata_82396310_Compras.gov.br___O_SITE_DE_COMPRAS_DO_GOVERNO.pdf,1124616,35901,960742
Extrato_85961929_EXTRATO_A_D.pdf,1124646,35901,960742
Ata_de_Registro_de_Precos_83895433 (1).pdf,1124699,35901,960742
2020_06_26_PAS_2020.pdf,1115977,35901,1115903
2019_SAG_1_Bim.pdf,1121598,35901,1121526
2021_SAG_2°-Bim.pdf,1121403,35901,1121370
SAG-1BIM_-2017.pdf,1121781,35901,1121708
SAG_1BIM__2016.pdf,1121873,35901,1121801
2017_SAG_6_Bim.pdf,1121730,35901,1121708
Programacao-Anual-de-Saude-2016.pdf,1115930,35901,1115903
Programacao-Anual-de-Saude-2017-Aprovada-no-CSDF.pdf,1115937,35901,1115903
2017_SAG_5_Bim.pdf,1121737,35901,1121708
2020_SAG_6°-Bim.pdf,1121454,35901,1121429
2020_SAG_5o-Bim.pdf,1121461,35901,1121429
SAG-3BIM_-2016.pdf,1121851,35901,1121801
SAG-2BIM_-2016.pdf,1121862,35901,1121801
2018_SAG_6_Bim.pdf,1121637,35901,1121615
RESOLUCAO_CSDF_RAG_2009.pdf,1125327,35901,1112609
RESOLUCAO_CSDF_RAG_2011.pdf,1125360,35901,1112609
Relatorio_Anual_de_Gestao_2011.pdf,1125367,35901,1112609
RESOLUCAO_CSDF_RAG_2012.pdf,1125374,35901,1112609
RESOLUCAO_CSDF_RAG_2013.pdf,1125399,35901,1112609
RAG_2015_SESDF_Versao_Final_Anexos.pdf,1125477,35901,1112609
RAG_2015_SESDF.pdf,1125484,35901,1112609
RESOLUÇÃO-506_DODFF_248_01_01_2019_retificação.pdf,1125529,35901,1112609
RAG-2017_CSDF_10.12.2018.pdf,1125536,35901,1112609
RAG_2018_RESOLUCAO-CSDF-No-530.pdf,1125555,35901,1112609
RAG-2018.pdf,1125562,35901,1112609
Resolucao-No-536-CSDF-RAG-2019.pdf,1125578,35901,1112609
RAG2019_FINAL.pdf,1125585,35901,1112609
Anexo II - Relação da Padronização dos Itens de Produção para SESDF.pdf,2201286,35901,1111358
Relatorio_92944396_SEI_00060_00194061_2022_29___RELTORIO_N_5.pdf,2196716,35901,1130445
Dispensa de Licitação  871_2022 - PASSADOR DE SUTURA PARA ARTROSCOPIA DE OMBRO E OUTROS_.zip,2185718,35901,830183
"Dispensa de Licitação 1083.2022 ITEM BROCA BAIXA ROTAÇÃO PARA PEÇA RETA, MATERIAL AÇO INOXIDÁVEL, FORMATO CÔNICA, PONTA ATIVA PICOTADA LONGA, CORTE REGULAR, N° 703.rar",2532605,35901,830183
Tabela Contrato 003-2021.jpg,2781501,35901,0
Atendimento médico no Hospital Regioanl de Ceilândia - Foto Sandro Araújo - Agência Saúde DF.jpg,2740079,35901,0
Dispensa de Licitação Ofício 1280-2022 CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE OXIGENOTERAPIA DOMICILIAR.rar,2818922,35901,830183
Abertura PE 01.2022.pdf,2682717,35901,903156
5.Maio.pdf,2657704,35901,47659
A estudante Giulia Alves levou o Juba para se vacinar no drive-thru do Parque da Cidade. Foto Tony Winston - Agência Saúde.jpg,2732821,35901,0
Dispensa de Licitação - Ofício 1260-2022 HOMOCISTEINA SÉRICA.zip,2826835,35901,830183
Dispensa de Licitação - Ofício 1289-2022 REMOVEDOR USO ODONTOLÓGICO.zip,2826860,35901,830183
Dispensa de Licitação - Ofício nº 1322 2022 GUARDIAN 2 LINK TRANSMISSOR (MMT 7730) e OUTRO.rar,2828106,35901,830183
Dispensa de Licitação - Ofício nº  1352-2022 - ESCITALOPRAM.rar,2852981,35901,830183
Dispensa de Licitação - Ofício nº 1337-2022 - MILRINONA SOL INJ 1 MGML AMPOLA 10 ML.zip,2853001,35901,830183
Dispensa de Licitação - Ofício nº  1347-2022 ITEM SEQUENCIAMENTO COMPLETO DO EXOMA.rar,2853028,35901,830183
Dispensa de Licitação - Ofício nº 1356-2022 - DESFERROXAMINA PO PARA SOL INJETAVEL 500MG.zip,2853046,35901,830183
Dispensa de Licitação - Ofício nº 1622-2022 SERVIÇO TERAPIA HIPERBARICA.zip,2925272,35901,830183
Dispensa de Licitação - Ofício nº 1643-2022  EXAME DE SANGUE (ANTI DNA) e EXAME DE URINA (ELETROFORESE DE PROTEÍNAS).rar,2925514,35901,830183
"Dispensa de Licitação - Ofício nº  1628-2022 HIDRATANTE, hipoalergênico-.zip",2925571,35901,830183
Ofício 1697.2022 - OXIGENOTERAPIA.rar,2935087,35901,830183
"Dispensa de Licitação - Ofício nº 1321-2022 - AGULHA PARA ANESTESIA PERIDURAL, EPIDURAL OU CAUDAL, 17G 3 1-2 , BISEL TIPO TUOHY.rar",2828124,35901,830183
Dispensa de Licitação 226-2022 BUDESONIDA AEROSSOL NASAL 32MCG.zip,2787295,35901,830183
Dispensa de Licitação - Ofício nº 1330 2022 CONE ENDODÔNTICO.rar,2828097,35901,830183
Dispensa de Licitação - Ofício nº 1324-2022 CITRATO DE POTASSIO COMPRIMIDO 10 MEQ.rar,2828115,35901,830183
Dispensa de Licitação - Ofício 1288-2022 RESERVOIR PARADIGM (MMT 322A).zip,2826855,35901,830183
Dispensa de Licitação - Ofício 1313_2022 - TICAGRELOR COMPRIMIDO REVESTIDO 90 MG.zip,2827200,35901,830183
Dispensa de Licitação - Ofício 1311_2022 - OCRELIZUMABE SOLUÇAO INJETAVEL.zip,2827223,35901,830183
"Dispensa de Licitação - Ofício nº 1295-2022 DESONIDA POMADA 0,05%.rar",2836016,35901,830183
Dispensa de Licitação - Ofício nº 1317_2022 - ESCOVA PARA LIMPEZA DE MATERIAL CANULADO.zip,2836034,35901,830183
Dispensa de Licitação - Ofício nº 1316_2022 - Sistema fixador externo circular - modelo ILIZAROV.zip,2836039,35901,830183
Dispensa de Licitação - Ofício nº 1310-2022 - HEMINA PÓ LIOFILIZADO PARA SOLUÇÃO INJETÁVEL 350 MG FRASCO-AMPOLA.rar,2828133,35901,830183
"Dispensa de Licitação - Ofício nº 1358-2022 ÁCIDO POLIACRÍLICO 11,5% GEL.zip",2853011,35901,830183
Dispensa de Licitação - Ofício nº  1343-2022 ITEM DOPAMINA (CLORIDRATO) SOLUÇÃO INJETÁVEL 5 MG ML AMPOLA 10 ML.rar,2853037,35901,830183
Dispensa de Licitação - Ofício nº 1649_2022 - Filtro solar Infantil FPS 50 e 70.zip,2925467,35901,830183
"Dispensa de Licitação - Ofício nº 1652.2022  REMOVEDOR USO ODONTOLÓGICO, EUCALIPTOL, LÍQUIDO.rar",2925477,35901,830183
Protótipo-Anual-Calendario-2020-Julho-a-Janeiro_2-colunas.pdf1,2736097,35901,2735305
Dispensa de Licitação - Ofício nº 1266_2022 - LENALIDOMIDA CAPSULA 5MG.zip,2808024,35901,830183
Dispensa de Licitação - Ofício nº  1253-2022 ITEM CAPAS DESC. PLASTICO TRANSP. PENVOLVIMENTO CABO OTICO E MICROCAMERA.rar,2808048,35901,830183
Dispensa de Licitação - Ofício 1305-2022 ISAVUCONAZONIO (SULFATO) CAPSULA DURA 100 MG.rar,2827205,35901,830183
Dispensa de Licitação - Ofício 1320-2022 OXIGENOTERAPIA DOMICILIAR.rar,2827214,35901,830183
Dispensa de Licitação - Ofício 1309_2022 - GUARDIAN 2 LINK TRANSMISSOR (MMT 7730) e outro.zip,2827228,35901,830183
Dispensa de Licitação - Ofício 1314_2022 - HIDROXIZINA (CLORIDRATO) COMPRIMIDO 25 MG.zip,2827247,35901,830183
Dispensa de Licitação - Ofício 1303-2022 VENLAFAXINA COMPRIMIDO OU CAPSULA LIBERAÇÃO CONTROLADA 150MG.rar,2827252,35901,830183
Dispensa de Licitação - Ofício 1304-2022 OXIGENOTERAPIA DOMICILIAR.rar,2827261,35901,830183
Dispensa de Licitação - Ofício 13012022 ITEM DESFERROXAMINA (MESILATO) PO PARA SOLUCAO INJETAVEL 500MG FRASCO AMPOLA.rar,2827270,35901,830183
Dispensa de Licitação Ofício 1256-2022 OXIGENOTERAPIA DOMICILIAR.rar,2804378,35901,830183
"Dispensa de Licitação - Ofício nº  1269 -2022 PAINEL GENÉTICO CONTENDO OS GENES AMT, GLDC, GCSH.rar",2808015,35901,830183
Dispensa de Licitação - Ofício nº 1265_2022 - ELEXACAFTOR + TEZACAFTOR + IVACAFTOR.zip,2808029,35901,830183
Dispensa de Licitação - Ofício nº 1247-2022 FLUORESCEINA (SODICA) A 1%.rar,2808039,35901,830183
Dispensa de Licitação - Ofício nº  1254 2022 ITEM GUARDIAN 2 LINK TRANSMISSOR e outro.rar,2808057,35901,830183
Dispensa de Licitação Oficio 1257-2022 VÍDEO ELETROENCEFALOGRAMA COM OU SEM USO DE ELETRODO PROFUNDO.rar,2820765,35901,830183
Publicacao_97197770_index_compressed.pdf,2668846,35901,904460
"Dispensa de Licitação Ofício 1233-2022 PROXIMETACAINA (CLORIDRATO) SOLUÇAO OFTALMICA 0,5 % FRASCO CONTA-GOTA 5 M.rar",2804359,35901,830183
Dispensa de Licitação - Ofício 1294-2022 ANALOGO DE INSULINA HUMANA DE AÇAO ULTRA RAPIDA SOLUÇAO INJETAVEL (2).zip,2826806,35901,830183
Dispensa de Licitação - Ofício 1277-2022 CARVEDILOL COMPRIMIDO.zip,2826811,35901,830183
Dispensa de Licitação - Ofício1297-2022 MESALAZINA SUPOSITORIO 250 MG.rar,2826816,35901,830183
Dispensa de Licitação - Ofício 1261-2022 AMBRISENTANA COMPRIMIDO.zip,2826830,35901,830183
Dispensa de Licitação - Ofício 1290-2022EMBALAGEM SACHÊ DE ALUMÍNIO.zip,2826850,35901,830183
Dispensa de Licitação  1199-2022   PONATINIBE CLORIDRATO.pdf,2739212,35901,830183
Dispensa de Licitação  1139-2022 AVENTAL DE PROCEDIMENTO NÃO ESTÉRIL.zip,2596150,35901,830183
FLUXOGRAMA Protocolo de Infecção do Trato Urinário na Gestação.pdf,2641010,35901,51164
Publicacao_96139562_index.pdf,2561142,35901,904460
A dona de casa Danielle Brito e o filho João Tarcísio.jpg,2736961,35901,0
Thyerys-Araruna-Almeida (1).png,2738972,35901,1152629
Dispensa de Licitação  1160-2022 AMBRISENTANA COMPRIMIDO.rar,2683150,35901,830183
Dispensa de Licitação  1162-2022 Vídeo eletrencefalograma.zip,2683203,35901,830183
Dispensa de Licitação - Ofício nº  1576-2022 TOLTERODINA (TARTARATO) CAPSULA LIBERACAO.zip,2905899,35901,830183
Dispensa  de Licitação - Ofício nº 1591-2022 - CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE OXIGENOTERAPIA DOMICILIAR (1).rar,2921082,35901,830183
Dispensa  de Licitação - Ofício nº 1584-2022 EXAMES - ATIVIDADE DE RENINA PLASMÁTICA_ ALDOSTERONA_ PESQUISA DE METANEFRINAS E NORMETANEFRINAS URINÁRIAS.rar,2921091,35901,830183
Dispensa de Licitação  1007_2022 - Vídeo eletrencefalograma com ou sem uso de eletrodo profundo.zip,2400001,35901,2937961
Dispensa de Licitação 1096-2022  EVEROLIMO COMPRIMIDO 1MG (1).pdf,2571301,35901,830183
Dispensa de Licitação - Ofício nº  1344-2022 - TELMISARTANO COMPRIMIDO 40MG.rar,2915625,35901,830183
Dispensa de Licitação  1105-2022 HIDROXIZINA (CLORIDRATO) COMPRIMIDO 25 MG.zip,2568785,35901,830183
plano diretor saúde mental.pdf,2277821,35901,0
Dispensa de Licitação - Ofício nº 1557-2022 - Placa metálica femoral- tipo button.rar,2915356,35901,830183
Dispensa de Licitação 1098-2022  DUPILUMABE SOLUÇÃO INJETÁVEL 300MG SERINGA PREENCHIDA 2ML.zip,2553145,35901,830183
Dispensa de Licitação 1164-2022 GUARDIAN 2 e SENSOR DE GLICOSE.zip,2683193,35901,830183
Dispensa de Licitação  1159-2022 HOMOCISTEÍNA SÉRICA.rar,2683169,35901,830183
9.Setembro.pdf,2657765,35901,47659
Dispensa de Licitação  977-2022 IBUPROFENO SUSPENSAO ORAL 50MGML FRASCO GOTAS 30ML.zip,2288939,35901,830183
Dispensa de Licitação  1198-2022  CONTRASTE RADIOLOGICO NAO IONICO HIPOSMOLAR.zip,2739193,35901,830183
Dispensa de Licitação 1034-2022 CAPAS DESC. PLASTICO TRANSP.rar,2451251,35901,830183
Protocolo de Distócia de Ombro.pdf,2636020,35901,51164
